
9,1,"[20, 17, 21]","[-20, 13, -21]",2,130.24956189999648,0.052809599990723655,128.8586559999967

9,2,"[20, 28, 24]","[-20, -28, 6]",1,105.07949270000972,0.045937100003357045,103.74591939999664

0,0,"[26, 31, 22]","[4, -31, -22]",1,117.0986006000021,0.045886799998697825,115.21822679998877

0,1,"[15, 25, 18]","[-15, 5, -18]",1,203.10773730000074,0.046467399995890446,200.91069819999393

0,2,"[49, 33, 59]","[-49, -33, -29]",2,135.1278156000044,0.07431419999920763,134.01230550000037

1,0,"[34, 22, 34]","[-4, -22, -34]",0,116.12123760000395,0.05016150001029018,114.70926410000538

1,1,"[7, 5, 7]","[-7, 25, -7]",0,120.07465500000399,0.049155899992911145,118.57807359998696

1,2,"[45, 34, 50]","[-45, -34, -20]",2,117.10283240000717,0.05078540000249632,115.4765408999956

2,0,"[43, 39, 43]","[-13, -39, -43]",0,175.10806509999384,0.04898559999128338,173.43864210000902

2,1,"[0, 0, 0]","[0, 30, 0]",0,118.29943159999675,0.04685710000921972,117.36928699999407

2,2,"[48, 53, 53]","[-48, -53, -23]",1,105.36945299999206,0.04697979999764357,104.06713579999632

3,0,"[32, 33, 33]","[-2, -33, -33]",1,86.70376990000659,0.04956250000395812,85.44486699999834

3,1,"[13, 17, 15]","[-13, 13, -15]",1,137.97825430000375,0.04779880000569392,136.5452382999938

3,2,"[75, 4, 83]","[-75, -4, -53]",2,198.19012840000505,0.07263310000416823,196.52684539998882

4,0,"[65, 74, 61]","[-35, -74, -61]",1,160.35821660001238,0.04728830000385642,159.45594150001125

4,1,"[8, 13, 9]","[-8, 17, -9]",1,117.22311429999536,0.046940900007029995,115.99322390000452

4,2,"[27, 36, 32]","[-27, -36, -2]",1,100.33629810001003,0.049332099995808676,98.90371650000452

5,0,"[61, 45, 55]","[-31, -45, -55]",0,139.7059248000005,0.044645899994065985,138.44128590000037

5,1,"[11, 19, 15]","[-11, 11, -15]",1,193.11887560000469,0.04561529999773484,191.43499670000165

5,2,"[53, 65, 60]","[-53, -65, -30]",1,157.67857440000807,0.04535970000142697,156.85909679999168

6,0,"[51, 58, 51]","[-21, -58, -51]",1,125.0609500999999,0.045694800006458536,123.96356960000412

6,1,"[0, 0, 0]","[0, 30, 0]",0,89.85636710000108,0.04704920000222046,88.55936380001367

6,2,"[27, 29, 33]","[-27, -29, -3]",2,113.76603709999472,0.04648420000739861,111.99828070000513

7,0,"[22, 27, 27]","[8, -27, -27]",1,191.3472066999966,0.04574430000502616,190.0246014000004

7,1,"[4, 2, 5]","[-4, 28, -5]",2,148.28715190000366,0.04862919999868609,146.94909039999766

7,2,"[58, 54, 65]","[-58, -54, -35]",2,131.41000030000578,0.05243729999347124,130.39317570001003

8,0,"[37, 46, 38]","[-7, -46, -38]",1,131.51522120001027,0.04931560000113677,130.5647333000088

8,1,"[12, 19, 15]","[-12, 11, -15]",1,129.81816710000567,0.04614679999940563,128.599824799996

8,2,"[47, 63, 59]","[-47, -63, -29]",1,188.31663119999575,0.04711189999943599,186.2168365999969

9,0,"[36, 33, 36]","[-6, -33, -36]",0,123.0764724000037,0.047480300010647625,122.15149069999461

9,1,"[20, 17, 21]","[-20, 13, -21]",2,127.16501690000587,0.048875199994654395,125.84677499999816

9,2,"[21, 29, 23]","[-21, -29, 7]",1,94.67239150000387,0.04833630000939593,93.540754200003

0,0,"[24, 31, 21]","[6, -31, -21]",1,132.9053147000086,0.047659300005761907,131.8102704000048

0,1,"[15, 25, 18]","[-15, 5, -18]",1,211.54522390000056,0.044617099993047304,209.82442239999364

0,2,"[49, 33, 57]","[-49, -33, -27]",2,139.0655476999964,0.04621799998858478,138.15469909999229

1,0,"[13, 14, 10]","[17, -14, -10]",1,109.9255928999919,0.0458055999915814,108.72739909999655

1,1,"[7, 5, 7]","[-7, 25, -7]",0,128.01778910000576,0.047882700004265644,126.92548560000432

1,2,"[45, 35, 50]","[-45, -35, -20]",2,132.38742290000664,0.051202000002376735,130.45016639999812

2,0,"[45, 40, 44]","[-15, -40, -44]",0,185.7764773999952,0.04508710000663996,183.49946449999698

2,1,"[0, 0, 0]","[0, 30, 0]",0,137.0876458999992,0.04536419999203645,135.96174020000035

2,2,"[45, 52, 49]","[-45, -52, -19]",1,129.95191859999613,0.04769930000475142,129.08659849999822

3,0,"[33, 32, 32]","[-3, -32, -32]",0,94.31916159999673,0.045555100005003624,92.96777750000183

3,1,"[13, 17, 15]","[-13, 13, -15]",1,146.02939620001416,0.04662169999210164,144.80127199999697

3,2,"[73, 4, 81]","[-73, -4, -51]",2,193.66793929999403,0.05457760000717826,192.10372859999188

4,0,"[66, 72, 56]","[-36, -72, -56]",1,133.95503529999405,0.04554430001007859,133.0050246000028

4,1,"[8, 13, 9]","[-8, 17, -9]",1,102.78788849999546,0.046024499999475665,101.54186440000194

4,2,"[28, 37, 31]","[-28, -37, -1]",1,118.59186889999546,0.045889200002420694,117.54306019999785

5,0,"[61, 46, 54]","[-31, -46, -54]",0,119.23180370000773,0.047924000013154,117.3116347000032

5,1,"[12, 18, 15]","[-12, 12, -15]",1,202.215240000005,0.05066550000628922,200.30624600000738

5,2,"[53, 65, 60]","[-53, -65, -30]",1,135.94148960000894,0.0519538999942597,135.0024490000069

6,0,"[52, 55, 51]","[-22, -55, -51]",1,137.36914989999786,0.048697600010200404,136.4390366000007

6,1,"[0, 0, 0]","[0, 30, 0]",0,136.93176800000947,0.046878000008291565,135.9848120000097

6,2,"[16, 21, 24]","[-16, -21, 6]",2,135.66645789999166,0.0480262000055518,134.55137139999715

7,0,"[22, 28, 25]","[8, -28, -25]",1,187.8864617000072,0.044653299992205575,186.52624280001328

7,1,"[4, 2, 5]","[-4, 28, -5]",2,153.64142299999367,0.04822659998899326,152.24831450000056

7,2,"[55, 41, 68]","[-55, -41, -38]",2,121.97824860000401,0.04547900000761729,120.72380570000678

8,0,"[36, 48, 39]","[-6, -48, -39]",1,86.15410069999052,0.043960499999229796,84.95169609998993

8,1,"[12, 19, 14]","[-12, 11, -14]",1,97.21582549999584,0.04771939999773167,95.65362230000028

8,2,"[48, 62, 60]","[-48, -62, -30]",1,160.58147039999312,0.05067360000975896,158.13992169999983

9,0,"[36, 32, 35]","[-6, -32, -35]",0,135.83957199999713,0.04751749998831656,134.7162118999986

9,1,"[20, 18, 22]","[-20, 12, -22]",2,112.1205759000004,0.04719549999572337,110.91273750000983

9,2,"[20, 29, 23]","[-20, -29, 7]",1,102.96112779999385,0.04687299999932293,101.47562420000031

0,0,"[24, 31, 21]","[6, -31, -21]",1,134.41145329999563,0.04627519998757634,132.59499520000827

0,1,"[15, 25, 17]","[-15, 5, -17]",1,204.40383300000394,0.06817369999771472,201.82364120001148

0,2,"[49, 33, 57]","[-49, -33, -27]",2,161.51393010000174,0.0490808000031393,160.5362363000022

1,0,"[10, 9, 11]","[20, -9, -11]",2,115.3341919999948,0.049210700002731755,113.91702249999798

1,1,"[7, 2, 7]","[-7, 28, -7]",0,132.7805636999983,0.04519979999167845,131.63129669999762

1,2,"[45, 35, 49]","[-45, -35, -19]",2,105.5138689000014,0.04740939999464899,103.60564100000192

2,0,"[45, 38, 43]","[-15, -38, -43]",0,180.18684589999611,0.0575061999988975,177.1512853000022

2,1,"[0, 0, 0]","[0, 30, 0]",0,133.36394409999775,0.04825999999593478,132.34338889998617

2,2,"[47, 54, 47]","[-47, -54, -17]",1,100.80538940000406,0.04846679999900516,99.72595659999934

3,0,"[32, 33, 31]","[-2, -33, -31]",1,104.98368670001219,0.05339790000289213,103.40465799999947

3,1,"[13, 17, 15]","[-13, 13, -15]",1,95.82554960000562,0.04859520000172779,94.09133599999768

3,2,"[73, 4, 82]","[-73, -4, -52]",2,205.0598411999963,0.046777299998211674,203.04212490000646

4,0,"[66, 71, 55]","[-36, -71, -55]",1,132.9402734000032,0.04721659999631811,131.99008309999772

4,1,"[8, 13, 9]","[-8, 17, -9]",1,116.38404479999735,0.050962799999979325,114.94651429999794

4,2,"[27, 37, 35]","[-27, -37, -5]",1,97.95324779998919,0.04997670000011567,96.50420990001294

5,0,"[62, 45, 53]","[-32, -45, -53]",0,131.63670999999158,0.051209299999754876,130.33497699999134

5,1,"[11, 20, 15]","[-11, 10, -15]",1,196.9143214999931,0.046269699989352375,194.78281119999883

5,2,"[53, 62, 62]","[-53, -62, -32]",1,143.36651160000474,0.04457649998948909,141.94674150001083

6,0,"[53, 55, 52]","[-23, -55, -52]",1,127.18424109999614,0.048134399999980815,125.7439818999992

6,1,"[0, 0, 0]","[0, 30, 0]",0,126.98099470000307,0.04366429999936372,125.38137260000804

6,2,"[16, 20, 22]","[-16, -20, 8]",2,139.653845000008,0.05154220000258647,138.23027359999833

7,0,"[21, 26, 27]","[9, -26, -27]",2,193.82290739999735,0.04763489999459125,191.98354400000244

7,1,"[4, 2, 5]","[-4, 28, -5]",2,154.68227900000056,0.0450624999939464,153.25540690000344

7,2,"[56, 53, 64]","[-56, -53, -34]",2,136.53956040000776,0.048789799999212846,135.4754721999925

8,0,"[38, 46, 39]","[-8, -46, -39]",1,115.5859247000044,0.047781200002646074,114.1441868999973

8,1,"[12, 19, 14]","[-12, 11, -14]",1,142.69423809999716,0.047300800011726096,141.3221971000021

8,2,"[48, 60, 58]","[-48, -60, -28]",1,195.5212615000055,0.05458619999990333,193.64431579998927

9,0,"[35, 32, 35]","[-5, -32, -35]",0,129.5007736999978,0.049958799994783476,128.50108739999996

9,1,"[20, 17, 22]","[-20, 13, -22]",2,118.03644389999681,0.0538514999934705,116.74376920000941

9,2,"[21, 28, 24]","[-21, -28, 6]",1,126.20792529999744,0.04920910000510048,125.20728339999914

0,0,"[24, 30, 22]","[6, -30, -22]",1,150.2571076000022,0.04668520000996068,149.0447806000011

0,1,"[15, 25, 19]","[-15, 5, -19]",1,232.70281230000546,0.051091100001940504,231.08118600001035

0,2,"[49, 32, 57]","[-49, -32, -27]",2,164.7965753000026,0.04395219999423716,163.8751035000023

1,0,"[9, 12, 12]","[21, -12, -12]",1,109.09282949999033,0.0450490999937756,107.73675199999707

1,1,"[7, 5, 7]","[-7, 25, -7]",0,112.12040590000106,0.04589480000140611,110.61472369999683

1,2,"[46, 34, 49]","[-46, -34, -19]",2,131.54403789999196,0.05189619999146089,130.1255308000109

2,0,"[46, 38, 41]","[-16, -38, -41]",0,130.65897640000912,0.05420559999765828,129.14449510000122

2,1,"[0, 0, 0]","[0, 30, 0]",0,241.90936409999267,0.04625579999992624,239.54948519999743

2,2,"[48, 54, 47]","[-48, -54, -17]",1,159.22600929999317,0.044089899995015,158.21235310001066

3,0,"[32, 32, 30]","[-2, -32, -30]",0,147.23508410000068,0.049204199996893294,145.67008680000436

3,1,"[13, 17, 15]","[-13, 13, -15]",1,151.34559830000217,0.04504199999792036,150.21200689999387

3,2,"[72, 4, 87]","[-72, -4, -57]",2,138.12073479998799,0.050652999998419546,136.82237760000862

4,0,"[65, 72, 54]","[-35, -72, -54]",1,130.34693569999945,0.04663359999540262,128.84829690000333

4,1,"[0, 0, 0]","[0, 30, 0]",0,235.77240729999903,0.04646800000045914,234.27879399999802

4,2,"[27, 38, 35]","[-27, -38, -5]",1,141.03164679999463,0.04627890000119805,139.8832098999992

5,0,"[63, 45, 52]","[-33, -45, -52]",0,136.03784409999207,0.04847399999562185,134.67165220000606

5,1,"[11, 21, 13]","[-11, 9, -13]",1,144.01611180001055,0.07287089999590535,142.8839644999971

5,2,"[53, 63, 62]","[-53, -63, -32]",1,108.1246039999969,0.04826370000955649,106.16804489999777

6,0,"[51, 55, 51]","[-21, -55, -51]",1,133.84397499999614,0.053670199995394796,132.17068699999072

6,1,"[0, 0, 0]","[0, 30, 0]",0,231.7839718000032,0.04450899999937974,229.77092569999513

6,2,"[16, 20, 22]","[-16, -20, 8]",2,180.71668070000305,0.04521579999709502,179.62804389999656

7,0,"[22, 28, 25]","[8, -28, -25]",1,136.08371729998908,0.046561700000893325,134.35347480000928

7,1,"[4, 2, 5]","[-4, 28, -5]",2,146.42609320000338,0.04488390000187792,144.91884699999355

7,2,"[56, 55, 62]","[-56, -55, -32]",2,161.56152689999726,0.05200340000737924,159.8792506000027

8,0,"[36, 48, 39]","[-6, -48, -39]",1,159.01777550000406,0.04942099998879712,156.9032969000109

8,1,"[13, 20, 13]","[-13, 10, -13]",1,253.4165983999992,0.0715626000019256,251.18346810000367

8,2,"[49, 60, 59]","[-49, -60, -29]",1,176.48742339998716,0.04582240000308957,175.078605600007

9,0,"[36, 32, 35]","[-6, -32, -35]",0,160.26514679999673,0.04832280000846367,159.04367480000656

9,1,"[19, 18, 22]","[-19, 12, -22]",2,128.83323760000349,0.045345900012762286,127.07201359998726

9,2,"[21, 29, 23]","[-21, -29, 7]",1,139.97382410000137,0.047338200005469844,138.02542680001352

0,0,"[24, 30, 22]","[6, -30, -22]",1,158.50580829998944,0.04736280000361148,156.4566152000043

0,1,"[15, 25, 18]","[-15, 5, -18]",1,210.28577120001137,0.07194179999351036,207.90229260000342

0,2,"[49, 32, 57]","[-49, -32, -27]",2,143.74625770001148,0.04902729998866562,142.097588500008

1,0,"[9, 12, 12]","[21, -12, -12]",1,146.56037910000305,0.054964599999948405,145.4140247000032

1,1,"[7, 5, 7]","[-7, 25, -7]",0,134.5575395999913,0.04525090000242926,133.32129029999487

1,2,"[37, 34, 38]","[-37, -34, -8]",2,147.7405696999922,0.04594060000090394,146.37778779999644

2,0,"[46, 38, 41]","[-16, -38, -41]",0,174.59572530000878,0.04823220000253059,172.06912329999614

2,1,"[0, 0, 0]","[0, 30, 0]",0,127.96342000000004,0.046551500010536984,126.84507679998933

2,2,"[48, 53, 46]","[-48, -53, -16]",1,130.4114883000002,0.046397300000535324,129.08232440000575

3,0,"[31, 30, 32]","[-1, -30, -32]",2,141.13882740000554,0.044548999998369254,139.77375569999276

3,1,"[13, 17, 15]","[-13, 13, -15]",1,147.77708850000636,0.0702342000004137,146.1266556000046

3,2,"[72, 4, 87]","[-72, -4, -57]",2,213.70301860000473,0.04508429999987129,210.7305148000014

4,0,"[65, 70, 53]","[-35, -70, -53]",1,146.00946929999918,0.04799069999717176,145.01630990000558

4,1,"[0, 0, 0]","[0, 30, 0]",0,126.91278160001093,0.04511780000757426,125.6612957999896

4,2,"[28, 36, 32]","[-28, -36, -2]",1,132.47706999999355,0.0468890000047395,131.17774399998598

5,0,"[63, 42, 52]","[-33, -42, -52]",0,155.52015870000469,0.04621960000076797,153.5130777000013

5,1,"[13, 18, 14]","[-13, 12, -14]",1,200.6656040999951,0.04891769999812823,198.62813070000266

5,2,"[54, 62, 65]","[-54, -62, -35]",2,166.75492239999585,0.04746290000912268,165.12104589999944

6,0,"[52, 54, 50]","[-22, -54, -50]",1,146.891334800006,0.0525952000025427,145.18448579999676

6,1,"[0, 0, 0]","[0, 30, 0]",0,112.96528830000898,0.07446230000641663,111.27461340000445

6,2,"[17, 19, 23]","[-17, -19, 7]",2,135.77022780000698,0.04734679999819491,134.5101163000072

7,0,"[21, 25, 25]","[9, -25, -25]",1,204.76333209998847,0.04946580000978429,203.0479392999987

7,1,"[4, 2, 5]","[-4, 28, -5]",2,152.246011500014,0.045526000001700595,151.0332272999949

7,2,"[59, 53, 66]","[-59, -53, -36]",2,144.20630459999666,0.05046309999306686,142.5899436000036

8,0,"[37, 46, 39]","[-7, -46, -39]",1,102.15172039999743,0.04543950001243502,100.75287999998545

8,1,"[13, 18, 15]","[-13, 12, -15]",1,139.06809999997495,0.04633419998572208,137.60386190001736

8,2,"[47, 59, 58]","[-47, -59, -28]",1,214.2673574000073,0.0550908999866806,212.42421200001263

9,0,"[36, 36, 34]","[-6, -36, -34]",0,172.0538161000004,0.04651010001543909,171.0498550000193

9,1,"[21, 19, 22]","[-21, 11, -22]",2,124.49162429998978,0.07273359998362139,123.28629829999409

9,2,"[20, 26, 25]","[-20, -26, 5]",1,121.33701990000554,0.047668499988503754,119.6740980000177

0,0,"[24, 29, 22]","[6, -29, -22]",1,126.29334760000347,0.04619190000812523,124.56942620000336

0,1,"[15, 25, 18]","[-15, 5, -18]",1,200.24023429999943,0.04449879997991957,197.8562069000036

0,2,"[47, 32, 55]","[-47, -32, -25]",2,143.08741400000872,0.047402800002601,141.77639899999485

1,0,"[9, 11, 12]","[21, -11, -12]",2,125.62175379999098,0.04755099999601953,123.79269360000035

1,1,"[7, 5, 7]","[-7, 25, -7]",0,121.6882767000061,0.05421159998513758,119.58527700000559

1,2,"[36, 33, 38]","[-36, -33, -8]",2,133.85779409998213,0.04363339999690652,131.69064310000977

2,0,"[46, 37, 41]","[-16, -37, -41]",0,194.40917080000509,0.0780977999966126,191.38524110001163

2,1,"[0, 0, 0]","[0, 30, 0]",0,150.64404789998662,0.04781399999046698,148.67361660001916

2,2,"[49, 53, 52]","[-49, -53, -22]",1,146.09434829998645,0.04634359999909066,144.68304050000734

3,0,"[33, 14, 26]","[-3, -14, -26]",0,149.38103899999987,0.05271859999629669,147.44042510000872

3,1,"[12, 16, 16]","[-12, 14, -16]",1,154.09804599999916,0.04590890000690706,152.41035180000472

3,2,"[71, 4, 84]","[-71, -4, -54]",2,232.46007790000294,0.04456979999667965,230.18398459997843

4,0,"[67, 70, 55]","[-37, -70, -55]",1,156.85419909999473,0.04972440001438372,155.53376729998854

4,1,"[0, 0, 0]","[0, 30, 0]",0,125.37913499999559,0.045506599999498576,124.16202560000238

4,2,"[30, 37, 34]","[-30, -37, -4]",1,126.09210459998576,0.04740070001571439,124.99757770000724

5,0,"[62, 42, 51]","[-32, -42, -51]",0,149.52865319998818,0.07243729999754578,148.13589269999648

5,1,"[13, 18, 14]","[-13, 12, -14]",1,203.14686300000176,0.04851910000434145,201.47848890000023

5,2,"[53, 59, 65]","[-53, -59, -35]",2,130.0828601999965,0.04820950000430457,129.05407680000644

6,0,"[58, 51, 58]","[-28, -51, -58]",0,129.9490819000057,0.04786309998598881,128.34917430000496

6,1,"[0, 0, 0]","[0, 30, 0]",0,103.40284680001787,0.04719250000198372,101.7965701999783

6,2,"[17, 19, 23]","[-17, -19, 7]",2,133.49267459998373,0.04725170001620427,132.26494799999637

7,0,"[20, 24, 25]","[10, -24, -25]",2,244.83657529999618,0.04747819999465719,242.771482799988

7,1,"[4, 2, 5]","[-4, 28, -5]",2,172.75323870001012,0.050194599985843524,171.46254429998226

7,2,"[58, 53, 68]","[-58, -53, -38]",2,124.236803399981,0.05753200000617653,122.96080060000531

8,0,"[38, 45, 40]","[-8, -45, -40]",1,133.91127869999036,0.06926640000892803,132.33962179999799

8,1,"[13, 18, 15]","[-13, 12, -15]",1,151.78813000000082,0.04893419999280013,150.0187768000178

8,2,"[46, 57, 58]","[-46, -57, -28]",2,213.8062007999979,0.04739379999227822,212.163768599974

9,0,"[36, 36, 35]","[-6, -36, -35]",0,140.72978329999023,0.04586929999641143,139.69673769999645

9,1,"[21, 19, 22]","[-21, 11, -22]",2,132.33097839998663,0.04756569999153726,130.9542242999887

9,2,"[19, 25, 24]","[-19, -25, 6]",1,128.9442726999987,0.04606779999448918,127.1701334999816

0,0,"[24, 29, 21]","[6, -29, -21]",1,155.21975469999597,0.04400240001268685,153.95082279999042

0,1,"[16, 25, 18]","[-16, 5, -18]",1,208.6156296999834,0.04703069999231957,206.71517579999636

0,2,"[47, 31, 57]","[-47, -31, -27]",2,166.45399959999486,0.07576569999218918,164.7847613999911

1,0,"[9, 11, 12]","[21, -11, -12]",2,116.87871719998657,0.044244499993510544,115.45184890000382

1,1,"[7, 4, 7]","[-7, 26, -7]",0,103.94454530000803,0.0467820999911055,102.32914819999132

1,2,"[45, 32, 48]","[-45, -32, -18]",2,150.99079589999747,0.046789899992290884,149.53395399998408

2,0,"[45, 36, 41]","[-15, -36, -41]",0,210.51403300001402,0.05027129998779856,208.54022090000217

2,1,"[0, 0, 0]","[0, 30, 0]",0,151.42665619999752,0.0470021000073757,150.0990375999827

2,2,"[48, 54, 52]","[-48, -54, -22]",1,122.90502860001288,0.047461200010729954,121.21467889999622

3,0,"[33, 13, 24]","[-3, -13, -24]",0,107.94861269998364,0.047314199997344986,106.23468660001527

3,1,"[14, 17, 16]","[-14, 13, -16]",1,151.87851079998654,0.04771500002243556,150.36756750001223

3,2,"[71, 4, 84]","[-71, -4, -54]",2,231.05674140001065,0.07488490000832826,229.06728449999355

4,0,"[62, 64, 53]","[-32, -64, -53]",1,177.49224069999764,0.04634040000382811,176.56617400000687

4,1,"[8, 13, 9]","[-8, 17, -9]",1,127.94879560000845,0.04498299999977462,126.28885979999905

4,2,"[28, 36, 30]","[-28, -36, 0]",1,135.16367420001188,0.04854069999419153,134.05451409998932

5,0,"[63, 42, 49]","[-33, -42, -49]",0,148.8859335000161,0.04874460000428371,147.60081750000245

5,1,"[13, 19, 15]","[-13, 11, -15]",1,215.93915929997456,0.04695950000314042,214.40493659998174

5,2,"[51, 59, 65]","[-51, -59, -35]",2,157.89349849999417,0.04730490001384169,155.6996652999951

6,0,"[57, 47, 59]","[-27, -47, -59]",2,148.8803770999948,0.045256500015966594,147.73920340000768

6,1,"[0, 0, 0]","[0, 30, 0]",0,119.6093455000082,0.04838929997640662,118.00269170000684

6,2,"[17, 19, 23]","[-17, -19, 7]",2,104.14603540001553,0.07354849998955615,102.22034639999038

7,0,"[22, 24, 26]","[8, -24, -26]",2,206.3745845000085,0.05361530001391657,204.40386940000462

7,1,"[4, 2, 5]","[-4, 28, -5]",2,144.70012669998687,0.049347599997418,143.38095650001196

7,2,"[59, 51, 68]","[-59, -51, -38]",2,140.23754189998726,0.05079489998752251,139.2742035999836

8,0,"[40, 39, 43]","[-10, -39, -43]",2,102.47014520000084,0.04434150000452064,100.91169139998965

8,1,"[13, 17, 13]","[-13, 13, -13]",1,102.7454960999894,0.04793279999285005,101.04302550002467

8,2,"[44, 36, 56]","[-44, -36, -26]",2,195.97909760000766,0.048791399982292205,193.92879079998238

9,0,"[34, 35, 31]","[-4, -35, -31]",1,145.32108359999256,0.04730899998685345,144.11537600000156

9,1,"[21, 19, 22]","[-21, 11, -22]",2,136.36683430001722,0.04525890000513755,135.38328270000056

9,2,"[19, 25, 24]","[-19, -25, 6]",1,129.9379224999866,0.06760780001059175,128.86769559999811

0,0,"[27, 29, 25]","[3, -29, -25]",1,154.46096289998968,0.04738340000039898,153.14586590000545

0,1,"[16, 24, 18]","[-16, 6, -18]",1,233.16444759999285,0.05246359997545369,230.88832399999956

0,2,"[45, 31, 56]","[-45, -31, -26]",2,179.82638060001773,0.047550100018270314,178.84667919998174

1,0,"[9, 11, 12]","[21, -11, -12]",2,140.97306930000195,0.050696699996478856,139.52994770000805

1,1,"[7, 4, 7]","[-7, 26, -7]",0,139.73026470001787,0.044825199991464615,138.52532070002053

1,2,"[35, 31, 35]","[-35, -31, -5]",0,158.94258879998233,0.047687600017525256,157.4742023999861

2,0,"[44, 35, 41]","[-14, -35, -41]",0,227.5805986999767,0.04797899999539368,225.4353245999955

2,1,"[0, 0, 0]","[0, 30, 0]",0,182.68987840000773,0.072781800001394,181.03826210001716

2,2,"[47, 52, 52]","[-47, -52, -22]",1,131.6052782999759,0.046436999982688576,129.88689989998238

3,0,"[31, 13, 23]","[-1, -13, -23]",0,100.55768009999883,0.04502839999622665,98.80922590001137

3,1,"[14, 17, 16]","[-14, 13, -16]",1,131.45703140000114,0.04479429998900741,129.9224084999878

3,2,"[72, 4, 85]","[-72, -4, -55]",2,179.9498479999893,0.04461450001690537,177.4329402000003

4,0,"[61, 61, 52]","[-31, -61, -52]",0,135.0445783000032,0.048541199997998774,133.99405710000428

4,1,"[0, 0, 0]","[0, 30, 0]",0,121.44329770002514,0.04528399999253452,120.13887920000707

4,2,"[28, 36, 32]","[-28, -36, -2]",1,139.5846992000006,0.0480888000165578,137.94456000000355

5,0,"[64, 42, 49]","[-34, -42, -49]",0,150.9837582000182,0.044943699991563335,149.41705800002092

5,1,"[13, 19, 15]","[-13, 11, -15]",1,217.33629830001155,0.07391539998934604,215.47950969997328

5,2,"[51, 57, 65]","[-51, -57, -35]",2,149.22063450000132,0.05090160001418553,148.10242959999596

6,0,"[57, 47, 58]","[-27, -47, -58]",2,153.12833609999507,0.048354200000176206,151.99510959998588

6,1,"[0, 0, 0]","[0, 30, 0]",0,140.87540170000284,0.049702599993906915,139.75045809999574

6,2,"[15, 19, 22]","[-15, -19, 8]",2,158.05166569998255,0.04474039998603985,156.69689010002185

7,0,"[21, 24, 26]","[9, -24, -26]",2,228.91973239998333,0.04560929999570362,227.12205859998357

7,1,"[4, 2, 5]","[-4, 28, -5]",2,179.76663329999428,0.044761299999663606,177.95395840000128

7,2,"[60, 52, 68]","[-60, -52, -38]",2,155.23398930000258,0.04801470000529662,153.38858329999493

8,0,"[39, 39, 43]","[-9, -39, -43]",2,134.9599761000136,0.048071299999719486,133.7640861000109

8,1,"[13, 17, 13]","[-13, 13, -13]",1,96.94653099999414,0.05759170002420433,95.13420080000651

8,2,"[44, 35, 57]","[-44, -35, -27]",2,194.74477960000513,0.046803000004729256,192.340555999981

9,0,"[33, 34, 29]","[-3, -34, -29]",1,129.31478650000645,0.05151099999784492,128.1414739000029

9,1,"[21, 19, 21]","[-21, 11, -21]",0,130.21041820000391,0.04688990002614446,128.61248690000502

9,2,"[14, 18, 19]","[-14, -18, 11]",2,101.26313699997263,0.05996079999022186,99.35383039998123

0,0,"[27, 29, 25]","[3, -29, -25]",1,94.90192110001226,0.04415910001262091,92.71710280000116

0,1,"[16, 24, 19]","[-16, 6, -19]",1,131.22290910000447,0.04609280001022853,128.26345959998434

0,2,"[43, 48, 54]","[-43, -48, -24]",2,208.27300909999758,0.049015299999155104,205.6113583999977

1,0,"[9, 11, 12]","[21, -11, -12]",2,174.2638392999943,0.04649169999174774,173.30920729998616

1,1,"[7, 4, 7]","[-7, 26, -7]",0,153.41694840000127,0.04572719999123365,152.4833132000058

1,2,"[35, 31, 36]","[-35, -31, -6]",2,111.85440660000313,0.05329489998985082,110.1932515000226

2,0,"[43, 34, 43]","[-13, -34, -43]",0,122.94414289999986,0.05358469998463988,120.70108509997954

2,1,"[0, 0, 0]","[0, 30, 0]",0,153.52171369999996,0.05145660002017394,151.70704899998964

2,2,"[45, 53, 51]","[-45, -53, -21]",1,223.0989579000161,0.04996380000375211,220.96039709998877

3,0,"[30, 20, 23]","[0, -20, -23]",0,177.9517284000176,0.045097899972461164,176.31954759999644

3,1,"[13, 16, 16]","[-13, 14, -16]",1,131.36229330001515,0.049620999983744696,129.8172170999751

3,2,"[70, 0, 85]","[-70, 0, -55]",2,137.33507820000523,0.046287899982417,136.0006915999984

4,0,"[62, 61, 52]","[-32, -61, -52]",0,151.4945158000046,0.05054240001481958,150.10187829998904

4,1,"[0, 0, 0]","[0, 30, 0]",0,153.21060769999167,0.04520860000047833,151.35609259997727

4,2,"[27, 36, 31]","[-27, -36, -1]",1,230.5412614000088,0.047130599996307865,228.58299300001818

5,0,"[47, 24, 35]","[-17, -24, -35]",0,159.1903455000138,0.0469994000159204,157.89663350000046

5,1,"[6, 6, 7]","[-6, 24, -7]",2,157.8044261999894,0.051745699980529025,156.71868749998976

5,2,"[51, 57, 66]","[-51, -57, -36]",2,104.42770579998614,0.05328550000558607,102.83048679999774

